algorithm,suite,D,run,status,message,runtime,resultFile,MaxFE,nReturned,nShared,nFoundShared,peakRecall,bestConsensus,consensusGap,meanConsensus,IGDX,GDX,minDistanceToShared,ndCount,ndRatio,highConsensusRatio,HV2D
MMOEABH,12,10,1,ok,,47.2076874,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOEABH_suite12_D10_run01.mat,100000,3,16,1,0.0625,89.9672343306654,0.0327656693345659,75.3567338215898,0.825747736883419,0.0129815859124279,0.000657922362081272,1,0.333333333333333,0.333333333333333,8095.20384553394
MMOEABH,12,2,1,ok,,28.1882023,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOEABH_suite12_D2_run01.mat,100000,100,16,5,0.3125,89.9999999985471,1.45290357522754e-09,89.9997680389083,0.17654971056488,1.85297378534316e-05,6.96758859376455e-08,39,0.39,1,8099.99999985961
MMOEABH,12,3,1,ok,,29.1357235,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOEABH_suite12_D3_run01.mat,100000,45,16,4,0.25,89.9999987725289,1.22747105990584e-06,89.7919563508903,0.329422613219533,0.00146531689998363,7.55930943482288e-06,27,0.6,1,8099.99988450311
MMOPSO,1,10,1,ok,,7.9510343,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite01_D10_run01.mat,100000,100,2,0,0,2.15868233510719e-05,89.9999784131766,2.13709551182717e-05,1.13103465568777,1.38878705237663,1.12670553197143,100,1,0,1.5743477185412e-09
MMOPSO,1,2,1,ok,,7.5712702,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite01_D2_run01.mat,100000,100,2,1,0.5,88.4785494117179,1.52145058828205,88.4785494117179,0.289017281682478,1.71350818186907e-10,9.3788453686325e-12,100,1,1,7992.43333396791
MMOPSO,1,3,1,ok,,107.2233991,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite01_D3_run01.mat,100000,100,2,1,0.5,88.7510606421465,1.24893935785353,88.7510606421465,0.223177405476606,2.10462404124151e-10,4.18226497774292e-11,100,1,1,8067.25056425986
MMOPSO,1,5,1,ok,,9.0446036,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite01_D5_run01.mat,100000,100,2,0,0,0.0465244769650752,89.9534755230349,0.00641819926868607,0.730926662320846,0.82344869574731,0.669648080590554,100,1,0,3.1261590029272
MMOPSO,2,10,1,ok,,8.8873162,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite02_D10_run01.mat,100000,100,2,0,0,0.62625865425693,89.3737413457431,0.489171399338784,0.887922557135119,1.14895343835599,0.822813121820036,100,1,0,1.12343706432385
MMOPSO,2,2,1,ok,,8.0496679,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite02_D2_run01.mat,100000,100,2,1,0.5,90,0,90,0.362039831364324,3.29002437959865e-10,6.44350476737128e-12,100,1,1,8100
MMOPSO,2,3,1,ok,,8.8682358,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite02_D3_run01.mat,100000,100,2,1,0.5,90,0,90,0.270484252279982,2.04365214311409e-10,3.13397402048076e-11,100,1,1,8100
MMOPSO,2,5,1,ok,,7.2819704,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite02_D5_run01.mat,100000,8,2,0,0,7.02629999207622,82.9737000079238,2.21686541223553,0.597377858801677,0.49322871047572,0.479338104387092,8,1,0,399.839793242209
MMOPSO,3,10,1,ok,,10.8593845,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite03_D10_run01.mat,100000,100,1,1,1,89.9999999999999,5.6843418860808e-14,90,5.69691754677074e-10,5.90030614945802e-10,5.69691754677074e-10,100,1,1,8099.99999999999
MMOPSO,3,2,1,ok,,6.7790691,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite03_D2_run01.mat,100000,100,1,1,1,90,0,90,7.19012728858559e-11,3.15101369080505e-10,7.19012728858559e-11,100,1,1,8100
MMOPSO,3,3,1,ok,,6.3080608,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite03_D3_run01.mat,100000,100,1,1,1,90,0,90,1.21649041442501e-10,3.77658715865924e-10,1.21649041442501e-10,100,1,1,8100
MMOPSO,3,5,1,ok,,6.0084986,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite03_D5_run01.mat,100000,100,1,1,1,90,0,90,9.79402884822924e-11,2.32858344405146e-10,9.79402884822924e-11,100,1,1,8100
MMOPSO,4,10,1,ok,,6.3381043,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite04_D10_run01.mat,100000,100,2,0,0,1.1828421492055e-05,89.9999881715785,3.99081564580683e-06,0.665692292348779,1.06939928846164,0.530322011597599,100,1,0,1.14035078307559e-09
MMOPSO,4,2,1,ok,,7.2845298,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite04_D2_run01.mat,100000,100,2,1,0.5,90,0,90,0.156513525598617,3.6485021251175e-10,5.0887468639503e-11,100,1,1,8100
MMOPSO,4,3,1,ok,,5.9151756,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite04_D3_run01.mat,100000,100,2,1,0.5,90,0,90,0.24520282589075,3.86722351862544e-10,5.80629108326099e-11,100,1,1,8100
MMOPSO,4,5,1,ok,,5.6517816,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite04_D5_run01.mat,100000,100,2,1,0.5,89.9999999518036,4.81964121945566e-08,89.9999999518036,0.404924775523554,1.25672725182517e-06,1.25672725182517e-06,100,1,1,8099.99999353912
MMOPSO,5,10,1,ok,,9.4343486,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite05_D10_run01.mat,100000,100,1,1,1,89.9999999999997,2.8421709430404e-13,89.9999999999997,1.95446038311595e-09,1.97831105595626e-09,1.95446038311595e-09,100,1,1,8099.99999999996
MMOPSO,5,2,1,ok,,7.0303989,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite05_D2_run01.mat,100000,100,1,1,1,90,0,90,2.09319278260532e-11,2.22822002365455e-10,2.09319278260532e-11,100,1,1,8100
MMOPSO,5,3,1,ok,,7.4177062,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite05_D3_run01.mat,100000,100,1,1,1,90,0,90,8.6018174737668e-11,3.14952288056687e-10,8.6018174737668e-11,100,1,1,8100
MMOPSO,5,5,1,ok,,6.9149374,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite05_D5_run01.mat,100000,100,1,1,1,90,0,90,6.18007700396062e-11,3.01019617261368e-10,6.18007700396062e-11,100,1,1,8100
MMOPSO,6,10,1,ok,,10.0875,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite06_D10_run01.mat,100000,100,2,0,0,0.458293165904877,89.5417068340951,0.451644640310521,0.759156634028394,0.975471379034984,0.661779812854473,100,1,0,0.475730545218815
MMOPSO,6,2,1,ok,,6.2419641,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite06_D2_run01.mat,100000,100,2,1,0.5,90,0,90,0.310283963923057,2.15995469109114e-10,2.34777532455622e-11,100,1,1,8100
MMOPSO,6,3,1,ok,,6.9319705,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite06_D3_run01.mat,100000,100,2,1,0.5,90,0,90,0.306956738302619,1.49673228838481e-10,4.53632940185226e-11,100,1,1,8100
MMOPSO,6,5,1,ok,,8.0384849,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite06_D5_run01.mat,100000,100,2,1,0.5,90,0,90,0.394907063182949,1.60796426860617e-10,5.12477269222253e-11,100,1,1,8100
MMOPSO,7,10,1,ok,,9.0135576,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite07_D10_run01.mat,100000,100,2,0,0,0.941693935511324,89.0583060644887,0.897845902229115,1.21114442569631,1.3803891176391,1.16283348266936,100,1,0,1.0310752678789
MMOPSO,7,2,1,ok,,9.1565464,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite07_D2_run01.mat,100000,100,2,1,0.5,90,0,90,0.330832634249658,4.36488768800487e-10,5.28158597072783e-11,100,1,1,8100
MMOPSO,7,3,1,ok,,6.2150904,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite07_D3_run01.mat,100000,100,2,1,0.5,90,0,90,0.42439902761984,4.7305077304936e-10,1.20150802114198e-10,100,1,1,8100
MMOPSO,7,5,1,ok,,7.0577316,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite07_D5_run01.mat,100000,3,2,0,0,10.0894650458246,79.9105349541754,8.60601395824089,0.59103432798079,0.485575164167052,0.375573735448362,3,1,0,882.40378839036
MMOPSO,8,10,1,ok,,8.2759994,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite08_D10_run01.mat,100000,100,2,0,0,0.187677571105155,89.8123224288948,0.173365261237398,0.708791133528631,1.18382321467679,0.592016367692291,100,1,0,0.0701596529677878
MMOPSO,8,2,1,ok,,6.1399215,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite08_D2_run01.mat,100000,100,2,1,0.5,90,0,90,0.204298794119065,5.08023347463984e-10,5.23039250821698e-11,100,1,1,8100
MMOPSO,8,3,1,ok,,8.0622213,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite08_D3_run01.mat,100000,100,2,1,0.5,90,0,90,0.291419600850506,1.50848502613965e-10,3.45215512609908e-11,100,1,1,8100
MMOPSO,8,5,1,ok,,8.8578287,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite08_D5_run01.mat,100000,100,2,1,0.5,90,0,90,0.437629617694018,2.62878334133845e-10,7.87854769168713e-11,100,1,1,8100
MMOPSO,9,10,1,ok,,6.1099166,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite09_D10_run01.mat,100000,3,20,1,0.05,89.9982826426731,0.00171735732686784,89.9982826426731,0.949468590673008,0.000271077440595592,0.000271077440595592,3,1,1,8099.6994489828
MMOPSO,10,10,1,ok,,11.8031508,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite10_D10_run01.mat,100000,100,6,1,0.166666666666667,89.9999999999978,2.18847162614111e-12,89.9999999999971,0.789905269592614,9.88755667237303e-09,9.20274250955879e-09,100,1,1,8099.99999999977
MMOPSO,10,2,1,ok,,6.2684287,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite10_D2_run01.mat,100000,100,6,1,0.166666666666667,90,0,90,0.325343331514265,2.95357494476657e-10,2.20791271305504e-11,100,1,1,8100
MMOPSO,10,3,1,ok,,6.1909264,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite10_D3_run01.mat,100000,100,6,1,0.166666666666667,90,0,90,0.606035754403413,4.38350768586446e-10,1.01243105750373e-10,100,1,1,8100
MMOPSO,10,5,1,ok,,7.1777561,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite10_D5_run01.mat,100000,100,6,1,0.166666666666667,90,0,90,0.639582258195745,3.48557326797192e-10,1.17891452265654e-10,100,1,1,8100
MMOPSO,11,10,1,ok,,7.8409075,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite11_D10_run01.mat,100000,100,8,1,0.125,89.9999999999989,1.12265752250096e-12,89.9999999999989,0.785740224043361,2.65071175650514e-09,2.64812924274186e-09,100,1,1,8099.99999999986
MMOPSO,11,2,1,ok,,5.6958608,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite11_D2_run01.mat,100000,100,8,1,0.125,90,0,90,0.512010035675768,1.55168931585992e-10,2.15815490029579e-11,100,1,1,8100
MMOPSO,11,3,1,ok,,6.0951093,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite11_D3_run01.mat,100000,100,8,1,0.125,90,0,90,0.588943122088283,2.69997751311617e-10,6.63995771240534e-11,100,1,1,8100
MMOPSO,11,5,1,ok,,7.7930465,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite11_D5_run01.mat,100000,100,8,1,0.125,90,0,90,0.653612898255895,3.35929908940408e-10,1.56666199018266e-10,100,1,1,8100
MMOPSO,12,10,1,ok,,9.2690576,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite12_D10_run01.mat,100000,100,16,1,0.0625,89.9999999999999,7.105427357601e-14,89.9999999999999,1.0158996300545,1.19606530928896e-09,1.1710984803241e-09,100,1,1,8099.99999999999
MMOPSO,12,2,1,ok,,6.0473044,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite12_D2_run01.mat,100000,100,16,1,0.0625,90,0,90,0.444842529541599,2.28717136911472e-10,2.33650484284672e-11,100,1,1,8100
MMOPSO,12,3,1,ok,,6.1418026,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite12_D3_run01.mat,100000,100,16,1,0.0625,90,0,90,0.677372936173724,3.58399676277679e-10,3.27568700679359e-11,100,1,1,8100
MMOPSO,12,5,1,ok,,6.8766918,D:\code\multi_party_multi_modal\hamaza_code\Results\ofec_mpmmo_platemo_1e5\tasks\MMOPSO_suite12_D5_run01.mat,100000,100,16,1,0.0625,90,0,90,0.807544971215273,2.16395441692625e-10,4.88879205587632e-11,100,1,1,8100
