# generation pareto_front_size best_joint_fitness
158 2 89.999474
159 3 89.999474
160 4 89.999474
161 5 89.999474
162 1 89.999526
163 2 89.999526
164 3 89.999526
165 1 89.999557
166 2 89.999644
167 4 89.999644
168 2 89.999650
169 2 89.999713
170 2 89.999713
171 1 89.999725
172 1 89.999855
173 3 89.999855
174 4 89.999855
175 5 89.999855
176 2 89.999866
177 4 89.999866
178 6 89.999866
179 2 89.999881
180 3 89.999881
181 4 89.999881
182 1 89.999887
183 2 89.999897
184 2 89.999937
185 2 89.999953
186 3 89.999953
187 2 89.999977
188 4 89.999977
189 5 89.999977
190 6 89.999977
191 7 89.999977
192 8 89.999977
193 9 89.999977
194 10 89.999977
195 2 89.999979
196 2 89.999984
197 1 89.999987
198 2 89.999989
199 4 89.999989
200 2 89.999989
201 2 89.999990
202 4 89.999990
203 6 89.999990
204 2 89.999992
205 2 89.999994
206 3 89.999994
207 2 89.999994
208 2 89.999995
209 2 89.999995
210 2 89.999996
211 3 89.999996
212 4 89.999996
213 2 89.999996
214 4 89.999996
215 2 89.999997
216 2 89.999999
217 2 89.999999
218 2 89.999999
219 2 89.999999
220 2 89.999999
221 1 89.999999
222 2 89.999999
223 1 89.999999
224 1 89.999999
225 2 89.999999
226 3 89.999999
227 4 89.999999
228 1 89.999999
229 1 89.999999
230 2 89.999999
231 2 89.999999
232 3 89.999999
233 1 90.000000
234 2 90.000000
235 1 90.000000
236 1 90.000000
237 2 90.000000
238 3 90.000000
239 1 90.000000
240 2 90.000000
241 2 90.000000
242 2 90.000000
243 1 90.000000
244 2 90.000000
245 2 90.000000
246 2 90.000000
247 2 90.000000
248 2 90.000000
249 2 90.000000
250 2 90.000000
251 4 90.000000
252 6 90.000000
253 2 90.000000
254 2 90.000000
255 2 90.000000
256 2 90.000000
257 3 90.000000
258 2 90.000000
259 2 90.000000
260 1 90.000000
261 2 90.000000
262 4 90.000000
263 2 90.000000
264 5 90.000000
265 3 90.000000
266 2 90.000000
267 2 90.000000
268 2 90.000000
269 2 90.000000
270 1 90.000000
271 3 90.000000
272 4 90.000000
273 6 90.000000
274 1 90.000000
275 3 90.000000
276 2 90.000000
277 4 90.000000
278 6 90.000000
279 8 90.000000
280 11 90.000000
281 14 90.000000
282 12 90.000000
283 15 90.000000
284 6 90.000000
285 9 90.000000
286 3 90.000000
287 6 90.000000
288 3 90.000000
289 3 90.000000
290 6 90.000000
291 9 90.000000
292 11 90.000000
293 14 90.000000
294 17 90.000000
295 20 90.000000
296 24 90.000000
297 27 90.000000
298 30 90.000000
299 33 90.000000
300 36 90.000000
301 39 90.000000
302 42 90.000000
303 45 90.000000
304 49 90.000000
305 52 90.000000
306 55 90.000000
307 58 90.000000
308 61 90.000000
309 64 90.000000
310 67 90.000000
311 70 90.000000
312 73 90.000000
313 76 90.000000
314 79 90.000000
315 82 90.000000
316 85 90.000000
317 88 90.000000
318 91 90.000000
319 94 90.000000
320 97 90.000000
321 100 90.000000
322 103 90.000000
323 106 90.000000
324 109 90.000000
325 112 90.000000
326 115 90.000000
327 118 90.000000
328 121 90.000000
329 124 90.000000
330 127 90.000000
331 130 90.000000
332 133 90.000000
333 136 90.000000
334 139 90.000000
335 142 90.000000
336 145 90.000000
337 148 90.000000
338 151 90.000000
339 154 90.000000
340 157 90.000000
341 160 90.000000
342 163 90.000000
343 166 90.000000
344 169 90.000000
345 172 90.000000
346 175 90.000000
347 178 90.000000
348 181 90.000000
349 184 90.000000
350 187 90.000000
351 190 90.000000
352 193 90.000000
353 196 90.000000
354 200 90.000000
355 200 90.000000
356 200 90.000000
357 200 90.000000
358 200 90.000000
359 200 90.000000
360 200 90.000000
361 200 90.000000
362 200 90.000000
363 200 90.000000
364 200 90.000000
365 200 90.000000
366 200 90.000000
367 200 90.000000
368 200 90.000000
369 200 90.000000
370 200 90.000000
371 200 90.000000
372 200 90.000000
373 200 90.000000
374 200 90.000000
375 200 90.000000
376 200 90.000000
377 200 90.000000
378 200 90.000000
379 200 90.000000
380 200 90.000000
381 200 90.000000
382 200 90.000000
383 200 90.000000
384 200 90.000000
385 200 90.000000
386 200 90.000000
387 200 90.000000
388 200 90.000000
389 200 90.000000
390 200 90.000000
391 200 90.000000
392 200 90.000000
393 200 90.000000
394 200 90.000000
395 200 90.000000
396 200 90.000000
397 200 90.000000
398 200 90.000000
399 200 90.000000
400 200 90.000000
